"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"USC00434290","JOHNSON 2 N, VT US","2017-07-29","0.0","0.0","0.0",,"21.1","7.8","8.9"
"USC00434290","JOHNSON 2 N, VT US","2017-07-31","0.0","0.0","0.0",,"22.8","7.2","12.2"
"USC00434290","JOHNSON 2 N, VT US","2017-08-01","0.0","0.0","0.0",,"26.7","12.2","14.4"
"USC00434290","JOHNSON 2 N, VT US","2017-08-02","0.0","0.0","0.0",,"25.0","11.7","12.8"
"USC00434290","JOHNSON 2 N, VT US","2017-08-03","0.0","0.0","0.0",,"27.8","12.8","15.6"
"USC00434290","JOHNSON 2 N, VT US","2017-08-04","2.8","0.0","0.0",,"26.1","15.0","21.7"
"USC00434290","JOHNSON 2 N, VT US","2017-08-05","0.5","0.0","0.0",,"26.7","15.0","18.9"
"USC00434290","JOHNSON 2 N, VT US","2017-08-06","36.8","0.0","0.0",,"26.7","11.7","11.7"
"USC00434290","JOHNSON 2 N, VT US","2017-08-07","0.0","0.0","0.0",,"26.7","11.7","15.0"
"USC00434290","JOHNSON 2 N, VT US","2017-08-08","10.2","0.0","0.0",,"20.6","11.7","14.4"
"USC00434290","JOHNSON 2 N, VT US","2017-08-09","0.0","0.0","0.0",,"21.1","10.0","18.3"
"USC00434290","JOHNSON 2 N, VT US","2017-08-10","0.0","0.0","0.0",,"23.3","10.0","18.9"
"USC00434290","JOHNSON 2 N, VT US","2017-08-11","0.0","0.0","0.0",,"25.6","10.0","15.0"
"USC00434290","JOHNSON 2 N, VT US","2017-08-12","5.1","0.0","0.0",,"25.6","10.0","18.3"
"USC00434290","JOHNSON 2 N, VT US","2017-08-13","8.4","0.0","0.0",,"25.6","10.0","15.6"
"USC00434290","JOHNSON 2 N, VT US","2017-08-14","0.0","0.0","0.0",,"22.8","10.0","16.1"
"USC00434290","JOHNSON 2 N, VT US","2017-08-15","0.0","0.0","0.0",,"23.9","10.0","16.1"
"USC00434290","JOHNSON 2 N, VT US","2017-08-16","38.1","0.0","0.0",,"24.4","10.0","15.6"
"USC00434290","JOHNSON 2 N, VT US","2017-08-17","0.0","0.0","0.0",,"24.4","8.3","9.4"
"USC00434290","JOHNSON 2 N, VT US","2017-08-18","3.0","0.0","0.0",,"22.2","9.4","14.4"
"USC00434290","JOHNSON 2 N, VT US","2017-08-19","17.3","0.0","0.0",,"18.9","13.9","17.8"
"USC00434290","JOHNSON 2 N, VT US","2017-08-20","5.3","0.0","0.0",,"24.4","15.6","16.1"
"USC00434290","JOHNSON 2 N, VT US","2017-08-21","0.0","0.0","0.0",,"22.8","12.8","13.3"
"USC00434290","JOHNSON 2 N, VT US","2017-08-22","0.0","0.0","0.0",,"26.1","13.3","15.0"
"USC00434290","JOHNSON 2 N, VT US","2017-08-23","13.0","0.0","0.0",,"27.8","15.0","15.6"
"USC00434290","JOHNSON 2 N, VT US","2017-08-24","0.0","0.0","0.0",,"21.1","11.7","12.8"
"USC00434290","JOHNSON 2 N, VT US","2017-08-25","1.5","0.0","0.0",,"18.3","7.2","10.0"
"USC00434290","JOHNSON 2 N, VT US","2017-08-26","0.0","0.0","0.0",,"17.8","6.1","6.7"
"USC00434290","JOHNSON 2 N, VT US","2017-08-27","0.0","0.0","0.0",,"18.9","5.0","5.6"
"USC00434290","JOHNSON 2 N, VT US","2017-08-28","0.0","0.0","0.0",,"20.0","5.6","6.7"
"USC00434290","JOHNSON 2 N, VT US","2017-08-29","0.0","0.0","0.0",,"21.7","6.7","7.8"
"USC00434290","JOHNSON 2 N, VT US","2017-08-30","0.0","0.0","0.0",,"20.0","7.8","9.4"
"USC00434290","JOHNSON 2 N, VT US","2017-08-31","1.3","0.0","0.0",,"20.6","7.8","8.3"
"USC00434290","JOHNSON 2 N, VT US","2017-09-01","6.4","0.0","0.0",,"16.7","6.1","6.1"
"USC00434290","JOHNSON 2 N, VT US","2017-09-02","0.0","0.0","0.0",,"12.2","2.8","2.8"
"USC00434290","JOHNSON 2 N, VT US","2017-09-03","0.5","0.0","0.0",,"18.3","2.8","10.0"
"USC00434290","JOHNSON 2 N, VT US","2017-09-04","29.7","0.0","0.0",,"11.7","10.0","11.7"
"USC00434290","JOHNSON 2 N, VT US","2017-09-05","2.3","0.0","0.0",,"23.3","11.7","17.2"
"USC00434290","JOHNSON 2 N, VT US","2017-09-06","26.9","0.0","0.0",,"17.8","11.7","12.2"
"USC00434290","JOHNSON 2 N, VT US","2017-09-07","11.4","0.0","0.0",,"15.0","11.7","11.7"
"USC00434290","JOHNSON 2 N, VT US","2017-09-08","3.0","0.0","0.0",,"17.8","8.9","9.4"
"USC00434290","JOHNSON 2 N, VT US","2017-09-09",,"0.0","0.0",,,,
"USC00434290","JOHNSON 2 N, VT US","2017-09-10",,"0.0","0.0",,"16.1","8.3","8.3"
"USC00434290","JOHNSON 2 N, VT US","2017-09-11","0.0","0.0","0.0",,"16.1","6.1","8.3"
"USC00434290","JOHNSON 2 N, VT US","2017-09-12","0.0","0.0","0.0",,"20.6","6.1","6.1"
"USC00434290","JOHNSON 2 N, VT US","2017-09-13",,"0.0","0.0",,,,
"USC00434290","JOHNSON 2 N, VT US","2017-09-14",,"0.0","0.0",,"25.0","6.1","12.2"
"USC00434290","JOHNSON 2 N, VT US","2017-09-15","0.0","0.0","0.0",,"23.3","12.2","13.3"
"USC00434290","JOHNSON 2 N, VT US","2017-09-16","0.0","0.0","0.0",,"25.6","13.3","14.4"
"USC00434290","JOHNSON 2 N, VT US","2017-09-17","0.0","0.0","0.0",,"25.6","13.3","14.4"
"USC00434290","JOHNSON 2 N, VT US","2017-09-18","0.0","0.0","0.0",,"25.6","12.8","13.3"
"USC00434290","JOHNSON 2 N, VT US","2017-09-19","0.0","0.0","0.0",,"26.7","13.3","14.4"
"USC00434290","JOHNSON 2 N, VT US","2017-09-20","0.0","0.0","0.0",,"23.3","11.7","11.7"
"USC00434290","JOHNSON 2 N, VT US","2017-09-21","0.0","0.0","0.0",,"24.4","11.7","13.3"
"USC00434290","JOHNSON 2 N, VT US","2017-09-22","0.0","0.0","0.0",,"23.9","7.8","8.3"
"USC00434290","JOHNSON 2 N, VT US","2017-09-23","0.0","0.0","0.0",,"24.4","8.3","8.9"
"USC00434290","JOHNSON 2 N, VT US","2017-09-24","0.0","0.0","0.0",,"26.1","8.9","14.4"
"USC00434290","JOHNSON 2 N, VT US","2017-09-25","0.0","0.0","0.0",,"28.3","14.4","17.2"
"USC00434290","JOHNSON 2 N, VT US","2017-09-26","0.0","0.0","0.0",,"30.0","15.6","15.6"
"USC00434290","JOHNSON 2 N, VT US","2017-09-27","0.0","0.0","0.0",,"29.4","14.4","15.0"
"USC00434290","JOHNSON 2 N, VT US","2017-09-28","6.9","0.0","0.0",,"29.4","13.3","13.3"
"USC00434290","JOHNSON 2 N, VT US","2017-09-29","0.0","0.0","0.0",,"14.4","4.4","4.4"
"USC00434290","JOHNSON 2 N, VT US","2017-09-30","0.0","0.0","0.0",,"12.8","4.4","6.1"
"USC00434290","JOHNSON 2 N, VT US","2017-10-01",,"0.0","0.0",,,,
"USC00434290","JOHNSON 2 N, VT US","2017-10-02","0.0","0.0","0.0",,"15.0","-1.7","1.7"
"USC00434290","JOHNSON 2 N, VT US","2017-10-03","0.0","0.0","0.0",,"18.3","1.7","5.6"
"USC00434290","JOHNSON 2 N, VT US","2017-10-04","0.0","0.0","0.0",,"21.1","5.0","6.7"
"USC00434290","JOHNSON 2 N, VT US","2017-10-05","1.0","0.0","0.0",,"26.1","6.7","13.3"
"USC00434290","JOHNSON 2 N, VT US","2017-10-06","0.0","0.0","0.0",,"18.9","8.9","9.4"
"USC00434290","JOHNSON 2 N, VT US","2017-10-07","0.0","0.0","0.0",,"13.9","9.4","10.6"
"USC00434290","JOHNSON 2 N, VT US","2017-10-08","0.0","0.0","0.0",,"18.9","10.6","18.9"
"USC00434290","JOHNSON 2 N, VT US","2017-10-09","5.3","0.0","0.0",,"23.3","12.2","13.3"
"USC00434290","JOHNSON 2 N, VT US","2017-10-10","29.5","0.0","0.0",,"16.7","13.3","13.9"
"USC00434290","JOHNSON 2 N, VT US","2017-10-11","0.0","0.0","0.0",,"21.7","8.9","8.9"
"USC00434290","JOHNSON 2 N, VT US","2017-10-12","0.0","0.0","0.0",,"11.7","1.1","1.7"
"USC00434290","JOHNSON 2 N, VT US","2017-10-13","0.0","0.0","0.0",,"14.4","1.1","4.4"
"USC00434290","JOHNSON 2 N, VT US","2017-10-14","0.0","0.0","0.0",,"15.6","3.9","12.8"
"USC00434290","JOHNSON 2 N, VT US","2017-10-15","0.0","0.0","0.0",,"17.8","11.7","14.4"
"USC00434290","JOHNSON 2 N, VT US","2017-10-16","0.5","0.0","0.0",,"24.4","3.9","3.9"
"USC00434290","JOHNSON 2 N, VT US","2017-10-17","0.3","0.0","0.0",,"4.4","-2.2","-2.2"
"USC00434290","JOHNSON 2 N, VT US","2017-10-18","0.0","0.0","0.0",,"13.3","-2.8","9.4"
"USC00434290","JOHNSON 2 N, VT US","2017-10-19","0.0","0.0","0.0",,"18.3","6.7","7.2"
"USC00434290","JOHNSON 2 N, VT US","2017-10-20","0.0","0.0","0.0",,"21.7","7.2","7.8"
"USC00434290","JOHNSON 2 N, VT US","2017-10-21","0.0","0.0","0.0",,"16.1","4.4","4.4"
"USC00434290","JOHNSON 2 N, VT US","2017-10-22","0.0","0.0","0.0",,"22.2","3.9","5.6"
"USC00434290","JOHNSON 2 N, VT US","2017-10-23","0.0","0.0","0.0",,"23.3","5.6","11.1"
"USC00434290","JOHNSON 2 N, VT US","2017-10-24","0.0","0.0","0.0",,"18.3","10.6","17.8"
"USC00434290","JOHNSON 2 N, VT US","2017-10-25","19.6","0.0","0.0",,"20.0","12.2","12.2"
"USC00434290","JOHNSON 2 N, VT US","2017-10-26","6.1","0.0","0.0",,"16.7","6.7","6.7"
"USC00434290","JOHNSON 2 N, VT US","2017-10-27","27.2","0.0","0.0",,"7.2","3.9","5.0"
"USC00434290","JOHNSON 2 N, VT US","2017-10-28","0.0","0.0","0.0",,"12.2","2.2","5.6"
"USC00434290","JOHNSON 2 N, VT US","2017-10-29","0.0","0.0","0.0",,"17.8","5.6","10.6"
"USC00434290","JOHNSON 2 N, VT US","2017-10-30","29.0","0.0","0.0",,"15.0","9.4","13.9"
"USC00434290","JOHNSON 2 N, VT US","2017-10-31","7.9","0.0","0.0",,"15.0","5.6","5.6"
"USC00434290","JOHNSON 2 N, VT US","2017-11-01","1.3","0.0","0.0",,"6.7","0.6","1.1"
"USC00434290","JOHNSON 2 N, VT US","2017-11-02","6.9","0.0","0.0",,"7.8","0.0","6.7"
"USC00434290","JOHNSON 2 N, VT US","2017-11-03","7.9","0.0","0.0",,"17.8","6.7","16.7"
"USC00434290","JOHNSON 2 N, VT US","2017-11-04","6.9","0.0","0.0",,"16.7","-1.7","-1.1"
"USC00434290","JOHNSON 2 N, VT US","2017-11-05","0.0","0.0","0.0",,"6.1","-1.1","5.0"
"USC00434290","JOHNSON 2 N, VT US","2017-11-06","7.9","0.0","0.0",,"12.8","5.0","12.8"
"USC00434290","JOHNSON 2 N, VT US","2017-11-07","5.3","0.0","0.0",,"13.9","-1.1","-1.1"
"USC00434290","JOHNSON 2 N, VT US","2017-11-08","0.0","0.0","0.0",,"1.7","-7.2","-7.2"
"USC00434290","JOHNSON 2 N, VT US","2017-11-09","0.0","0.0","0.0",,"6.1","-7.2","-4.4"
"USC00434290","JOHNSON 2 N, VT US","2017-11-10","3.0","13.0","0.0",,"6.7","-8.9","-8.9"
"USC00434290","JOHNSON 2 N, VT US","2017-11-11","0.5","0.0","0.0",,"-7.8","-11.1",
"USC00434290","JOHNSON 2 N, VT US","2017-11-12","0.0","0.0","0.0",,"-3.3","-11.1","-5.0"
"USC00434290","JOHNSON 2 N, VT US","2017-11-13","0.5","0.0","0.0",,"0.6","-7.8","-6.7"
"USC00434290","JOHNSON 2 N, VT US","2017-11-14","0.0","0.0","0.0",,"1.1","-6.7","-1.7"
"USC00434290","JOHNSON 2 N, VT US","2017-11-15","0.0","0.0","0.0",,"1.1","-5.6","-5.6"
"USC00434290","JOHNSON 2 N, VT US","2017-11-16","0.0","0.0","0.0",,"5.0","-5.6","1.1"
"USC00434290","JOHNSON 2 N, VT US","2017-11-17","5.6","38.0","25.0",,"3.9","-4.4","-3.9"
"USC00434290","JOHNSON 2 N, VT US","2017-11-18","0.0","0.0","25.0",,"-3.9","-10.6","-7.8"
"USC00434290","JOHNSON 2 N, VT US","2017-11-19","8.1","0.0","0.0",,"3.3","-7.8","2.8"
"USC00434290","JOHNSON 2 N, VT US","2017-11-20","8.4","38.0","51.0",,"5.0","-8.3","-8.3"
"USC00434290","JOHNSON 2 N, VT US","2017-11-21","0.8","51.0","76.0",,"-5.0","-9.4","-5.0"
"USC00434290","JOHNSON 2 N, VT US","2017-11-22","0.0","0.0","25.0",,"10.0","-5.0","3.3"
"USC00434290","JOHNSON 2 N, VT US","2017-11-23","0.0","0.0","25.0",,"3.9","-8.9","-8.9"
"USC00434290","JOHNSON 2 N, VT US","2017-11-24","0.0","0.0","25.0",,"0.0","-8.9","0.0"
"USC00434290","JOHNSON 2 N, VT US","2017-11-25","0.0","0.0","0.0",,"5.0","0.0","3.3"
"USC00434290","JOHNSON 2 N, VT US","2017-11-26","5.1","25.0","25.0",,"11.7","-1.7","-1.7"
"USC00434290","JOHNSON 2 N, VT US","2017-11-27","5.8","127.0","152.0",,"-1.7","-6.1","-3.9"
"USC00434290","JOHNSON 2 N, VT US","2017-11-28","0.5","25.0","152.0",,"-3.9","-15.0","-11.1"
"USC00434290","JOHNSON 2 N, VT US","2017-11-29","0.0","0.0","25.0",,"10.0","-11.1","5.6"
"USC00434290","JOHNSON 2 N, VT US","2017-11-30","3.8","0.0","0.0",,"7.2","-7.2","-6.7"
"USC00434290","JOHNSON 2 N, VT US","2017-12-01","3.0","0.0","0.0",,"3.3","-6.7","1.7"
"USC00434290","JOHNSON 2 N, VT US","2017-12-02","0.0","0.0","0.0",,"2.2","-2.8","-2.2"
"USC00434290","JOHNSON 2 N, VT US","2017-12-03","0.0","0.0","0.0",,"0.6","-4.4","-3.9"
"USC00434290","JOHNSON 2 N, VT US","2017-12-04","0.0","0.0","0.0",,"2.2","-5.6","-5.6"
"USC00434290","JOHNSON 2 N, VT US","2017-12-05","0.0","0.0","0.0",,"5.6","-5.6","2.2"
"USC00434290","JOHNSON 2 N, VT US","2017-12-06","7.4","0.0","0.0",,"5.6","0.0","0.0"
"USC00434290","JOHNSON 2 N, VT US","2017-12-07","0.5","0.0","0.0",,"3.9","-1.7","-1.1"
"USC00434290","JOHNSON 2 N, VT US","2017-12-08","1.0","13.0","25.0",,"-0.6","-5.0","-3.9"
"USC00434290","JOHNSON 2 N, VT US","2017-12-09","0.0","0.0","25.0",,"-1.1","-7.2","-6.1"
"USC00434290","JOHNSON 2 N, VT US","2017-12-10","1.0","13.0","25.0",,"-1.7","-6.7","-5.0"
"USC00434290","JOHNSON 2 N, VT US","2017-12-11","1.3","13.0","51.0",,"-1.1","-7.2","-7.2"
"USC00434290","JOHNSON 2 N, VT US","2017-12-12","2.3","51.0","76.0",,"-6.7","-13.9","-6.7"
"USC00434290","JOHNSON 2 N, VT US","2017-12-13","16.0","254.0","305.0",,"-2.8","-10.6","-10.6"
"USC00434290","JOHNSON 2 N, VT US","2017-12-14","0.8","25.0","330.0",,"-10.0","-17.8","-17.8"
"USC00434290","JOHNSON 2 N, VT US","2017-12-15","0.0","0.0","330.0",,"-13.9","-21.1","-20.6"
"USC00434290","JOHNSON 2 N, VT US","2017-12-16","1.3","38.0","356.0",,"-7.2","-21.7","-12.2"
"USC00434290","JOHNSON 2 N, VT US","2017-12-17","1.3","38.0","381.0",,"-6.1","-17.2","-16.7"
"USC00434290","JOHNSON 2 N, VT US","2017-12-18","0.0","0.0","381.0",,"-11.7","-18.9","-15.0"
"USC00434290","JOHNSON 2 N, VT US","2017-12-19","5.8","76.0","432.0",,"-4.4","-15.0","-4.4"
"USC00434290","JOHNSON 2 N, VT US","2017-12-20","3.6","0.0","203.0",,"3.3","-4.4","-1.7"
"USC00434290","JOHNSON 2 N, VT US","2017-12-21","0.5","0.0","203.0",,"-1.7","-14.4","-14.4"
"USC00434290","JOHNSON 2 N, VT US","2017-12-22","0.0","0.0","203.0",,"-10.6","-17.2","-14.4"
"USC00434290","JOHNSON 2 N, VT US","2017-12-23","10.4","127.0","305.0",,"-3.9","-15.0","-3.9"
"USC00434290","JOHNSON 2 N, VT US","2017-12-24","8.9","25.0","305.0",,"0.0","-7.2","-5.6"
"USC00434290","JOHNSON 2 N, VT US","2017-12-25","1.3","51.0","356.0",,"-5.6","-10.0","-8.9"
"USC00434290","JOHNSON 2 N, VT US","2017-12-26","1.5","51.0","406.0",,"-4.4","-12.2","-11.7"
"USC00434290","JOHNSON 2 N, VT US","2017-12-27","0.5","13.0","406.0",,"-11.7","-22.8","-22.8"
"USC00434290","JOHNSON 2 N, VT US","2017-12-28","0.0","0.0","406.0",,"-16.1","-26.1","-26.1"
"USC00434290","JOHNSON 2 N, VT US","2017-12-29","0.0","0.0","406.0",,"-21.7","-26.1","-22.8"
"USC00434290","JOHNSON 2 N, VT US","2017-12-30","0.3","13.0","406.0",,"-19.4","-25.0","-23.9"
"USC00434290","JOHNSON 2 N, VT US","2017-12-31","0.0","0.0","406.0",,"-14.4","-23.9","-23.9"
"USC00434290","JOHNSON 2 N, VT US","2018-01-01","0.0","0.0","406.0",,"-20.0","-26.1","-26.1"
"USC00434290","JOHNSON 2 N, VT US","2018-01-02","0.0","0.0","406.0",,"-18.3","-28.3","-26.1"
"USC00434290","JOHNSON 2 N, VT US","2018-01-03","0.8","76.0","483.0",,"-8.9","-27.8","-12.8"
"USC00434290","JOHNSON 2 N, VT US","2018-01-04","0.0","0.0","483.0",,"-6.7","-13.9","-12.8"
"USC00434290","JOHNSON 2 N, VT US","2018-01-05","3.6","102.0","559.0",,"-9.4","-20.6","-20.6"
"USC00434290","JOHNSON 2 N, VT US","2018-01-06","0.3","25.0","584.0",,"-20.6","-26.1","-26.1"
"USC00434290","JOHNSON 2 N, VT US","2018-01-07","1.5","64.0","610.0",,"-23.3","-26.7","-26.1"
"USC00434290","JOHNSON 2 N, VT US","2018-01-08","2.0","38.0","635.0",,"-12.8","-26.1","-12.8"
"USC00434290","JOHNSON 2 N, VT US","2018-01-09","2.5","51.0","686.0",,"-1.1","-12.8","-2.8"
"USC00434290","JOHNSON 2 N, VT US","2018-01-10","0.0","0.0","686.0",,"-1.7","-12.2","-12.2"
"USC00434290","JOHNSON 2 N, VT US","2018-01-11","0.0","0.0","660.0",,"2.2","-12.2","2.2"
"USC00434290","JOHNSON 2 N, VT US","2018-01-12","3.8","0.0","381.0",,"9.4","1.7","8.3"
"USC00434290","JOHNSON 2 N, VT US","2018-01-13","40.6","25.0","102.0",,"11.7","-11.7","-11.7"
"USC00434290","JOHNSON 2 N, VT US","2018-01-14","2.5","51.0","152.0",,"-11.7","-22.8","-22.8"
"USC00434290","JOHNSON 2 N, VT US","2018-01-15","0.0","0.0","127.0",,"-15.6","-23.3","-22.2"
"USC00434290","JOHNSON 2 N, VT US","2018-01-16","0.0","0.0","127.0",,"-9.4","-22.2","-11.1"
"USC00434290","JOHNSON 2 N, VT US","2018-01-17","2.0","38.0","178.0",,"-5.6","-11.1","-7.8"
"USC00434290","JOHNSON 2 N, VT US","2018-01-18","0.0","0.0","432.0",,"-3.9","-11.7","-8.3"
"USC00434290","JOHNSON 2 N, VT US","2018-01-19","0.0","0.0","432.0",,"-5.6","-8.3","-6.1"
"USC00434290","JOHNSON 2 N, VT US","2018-01-20","0.0","0.0","406.0",,"1.1","-6.7","0.6"
"USC00434290","JOHNSON 2 N, VT US","2018-01-21","0.0","0.0","381.0",,"2.2","-1.1","-1.1"
"USC00434290","JOHNSON 2 N, VT US","2018-01-22","0.0","0.0","356.0",,"3.3","-2.2","-2.2"
"USC00434290","JOHNSON 2 N, VT US","2018-01-23","6.4","13.0","356.0",,"-0.6","-2.8","-0.6"
"USC00434290","JOHNSON 2 N, VT US","2018-01-24","17.3","0.0","330.0",,"2.8","-9.4","-9.4"
"USC00434290","JOHNSON 2 N, VT US","2018-01-25","0.0","0.0","330.0",,"-9.4","-16.7","-16.7"
"USC00434290","JOHNSON 2 N, VT US","2018-01-26","0.0","0.0","305.0",,"-11.1","-17.2","-14.4"
"USC00434290","JOHNSON 2 N, VT US","2018-01-27","0.0","0.0","305.0",,"-5.0","-15.6","-6.1"
"USC00434290","JOHNSON 2 N, VT US","2018-01-28","0.0","0.0","152.0",,"7.8","-7.2","2.2"
"USC00434290","JOHNSON 2 N, VT US","2018-01-29","0.0","0.0","127.0",,"5.0","-5.0","-5.0"
"USC00434290","JOHNSON 2 N, VT US","2018-01-30","0.0","0.0","102.0",,"-1.7","-10.6","-10.6"
"USC00434290","JOHNSON 2 N, VT US","2018-01-31","0.0","0.0","102.0",,"-8.3","-16.1","-16.1"
"USC00434290","JOHNSON 2 N, VT US","2018-02-01","0.8","5.0","102.0",,"-2.2","-16.7","-2.8"
"USC00434290","JOHNSON 2 N, VT US","2018-02-02","4.1","76.0","178.0",,"2.8","-13.3","-13.3"
"USC00434290","JOHNSON 2 N, VT US","2018-02-03","0.0","0.0","178.0",,"-13.3","-22.8","-22.8"
"USC00434290","JOHNSON 2 N, VT US","2018-02-04","0.0","0.0","178.0",,"-5.6","-22.8","-5.6"
"USC00434290","JOHNSON 2 N, VT US","2018-02-05","10.9","152.0","330.0",,"-1.1","-5.6","-3.3"
"USC00434290","JOHNSON 2 N, VT US","2018-02-06","0.0","0.0","330.0",,"-3.3","-16.1","-12.2"
"USC00434290","JOHNSON 2 N, VT US","2018-02-07","2.3","51.0","381.0",,"-4.4","-15.6","-14.4"
"USC00434290","JOHNSON 2 N, VT US","2018-02-08","16.8","254.0","635.0",,"-7.8","-14.4","-13.3"
"USC00434290","JOHNSON 2 N, VT US","2018-02-09","0.0","0.0","635.0",,"-7.8","-14.4","-14.4"
"USC00434290","JOHNSON 2 N, VT US","2018-02-10","2.0","51.0","686.0",,"-5.6","-15.0","-5.6"
"USC00434290","JOHNSON 2 N, VT US","2018-02-11","4.3","25.0","711.0",,"0.0","-6.7","-5.6"
"USC00434290","JOHNSON 2 N, VT US","2018-02-12","1.3","0.0","610.0",,"4.4","-6.1","-6.1"
"USC00434290","JOHNSON 2 N, VT US","2018-02-13","0.0","0.0","508.0",,"-2.2","-16.1","-16.1"
"USC00434290","JOHNSON 2 N, VT US","2018-02-14","0.0","0.0","483.0",,"-4.4","-16.7","-7.2"
"USC00434290","JOHNSON 2 N, VT US","2018-02-15","0.0","0.0","381.0",,"5.0","-7.2","-4.4"
"USC00434290","JOHNSON 2 N, VT US","2018-02-16","0.0","0.0","254.0",,"10.0","-5.0","1.7"
"USC00434290","JOHNSON 2 N, VT US","2018-02-17","0.8","13.0","127.0",,"2.2","-15.0","-14.4"
"USC00434290","JOHNSON 2 N, VT US","2018-02-18","3.6","76.0","152.0",,"-3.3","-14.4","-4.4"
"USC00434290","JOHNSON 2 N, VT US","2018-02-19","0.0","0.0","152.0",,"0.0","-10.0","-5.0"
"USC00434290","JOHNSON 2 N, VT US","2018-02-20","4.6","0.0","102.0",,"6.7","-5.0","1.7"
"USC00434290","JOHNSON 2 N, VT US","2018-02-21","6.4","0.0","51.0",,"18.3","1.7","17.2"
"USC00434290","JOHNSON 2 N, VT US","2018-02-22","1.8","0.0","25.0",,"21.1","-5.6","-5.6"
"USC00434290","JOHNSON 2 N, VT US","2018-02-23","0.0","0.0","25.0",,"-2.2","-10.0","-6.7"
"USC00434290","JOHNSON 2 N, VT US","2018-02-24","6.4","0.0","25.0",,"3.3","-6.7","1.7"
"USC00434290","JOHNSON 2 N, VT US","2018-02-25","0.0","0.0","25.0",,"2.2","-4.4","-2.2"
"USC00434290","JOHNSON 2 N, VT US","2018-02-26","8.1","51.0","0.0",,"1.1","-3.9","0.0"
"USC00434290","JOHNSON 2 N, VT US","2018-02-27","0.0","0.0","0.0",,"4.4","-2.8","-2.8"
"USC00434290","JOHNSON 2 N, VT US","2018-02-28","0.0","0.0","0.0",,"7.8","-2.8","5.0"
"USC00434290","JOHNSON 2 N, VT US","2018-03-01","0.0","0.0","0.0",,"12.8","-2.8","-1.1"
"USC00434290","JOHNSON 2 N, VT US","2018-03-02","0.0","0.0","0.0",,"2.8","-1.7","-0.6"
"USC00434290","JOHNSON 2 N, VT US","2018-03-03","3.0","25.0","25.0",,"0.6","-2.8","-2.2"
"USC00434290","JOHNSON 2 N, VT US","2018-03-04","0.0","0.0","0.0",,"1.7","-2.8","-1.7"
"USC00434290","JOHNSON 2 N, VT US","2018-03-05","2.3","25.0","25.0",,"1.1","-2.8","-2.2"
"USC00434290","JOHNSON 2 N, VT US","2018-03-06","0.0","0.0","0.0",,"2.2","-6.7","-6.7"
"USC00434290","JOHNSON 2 N, VT US","2018-03-07","0.0","0.0","0.0",,"5.0","-6.7","-2.2"
"USC00434290","JOHNSON 2 N, VT US","2018-03-08","7.1","76.0","76.0",,"0.6","-3.3","-3.3"
"USC00434290","JOHNSON 2 N, VT US","2018-03-09","9.9","127.0","203.0",,"-1.7","-5.0","-4.4"
"USC00434290","JOHNSON 2 N, VT US","2018-03-10","0.0","0.0","178.0",,"0.0","-4.4","-3.9"
"USC00434290","JOHNSON 2 N, VT US","2018-03-11","8.6","152.0","330.0",,"-1.7","-4.4","-3.9"
"USC00434290","JOHNSON 2 N, VT US","2018-03-12","2.0","51.0","381.0",,"-1.7","-5.6","-5.6"
"USC00434290","JOHNSON 2 N, VT US","2018-03-13","0.0","0.0","330.0",,"2.2","-5.6","-2.2"
"USC00434290","JOHNSON 2 N, VT US","2018-03-14","13.5","178.0","508.0",,"-2.2","-3.3","-2.8"
"USC00434290","JOHNSON 2 N, VT US","2018-03-15","8.4","94.0","610.0",,"0.0","-4.4","-4.4"
"USC00434290","JOHNSON 2 N, VT US","2018-03-16","3.3","102.0","711.0",,"-1.7","-8.3","-8.3"
"USC00434290","JOHNSON 2 N, VT US","2018-03-17","0.0","0.0","711.0",,"-7.2","-10.6","-8.9"
"USC00434290","JOHNSON 2 N, VT US","2018-03-18","0.0","0.0","686.0",,"-8.3","-18.3","-18.3"
"USC00434290","JOHNSON 2 N, VT US","2018-03-19","0.0","0.0","635.0",,"-7.2","-18.3","-14.4"
"USC00434290","JOHNSON 2 N, VT US","2018-03-20","0.0","0.0","584.0",,"-6.7","-14.4","-12.2"
"USC00434290","JOHNSON 2 N, VT US","2018-03-21","0.0","0.0","508.0",,"-0.6","-13.9","-10.6"
"USC00434290","JOHNSON 2 N, VT US","2018-03-22","0.0","0.0","381.0",,"2.2","-10.6","-3.9"
"USC00434290","JOHNSON 2 N, VT US","2018-03-23","0.0","0.0","330.0",,"2.8","-7.2","-6.7"
"USC00434290","JOHNSON 2 N, VT US","2018-03-24","0.0","0.0","305.0",,"3.3","-6.7","-3.9"
"USC00434290","JOHNSON 2 N, VT US","2018-03-25","0.3","0.0","305.0",,"0.0","-7.8","-3.9"
"USC00434290","JOHNSON 2 N, VT US","2018-03-26","0.0","0.0","229.0",,"3.3","-8.9","-6.7"
"USC00434290","JOHNSON 2 N, VT US","2018-03-27","0.0","0.0","203.0",,"3.9","-6.7",
"USC00434290","JOHNSON 2 N, VT US","2018-03-28","0.0","0.0","178.0",,"6.7","-1.1","0.6"
"USC00434290","JOHNSON 2 N, VT US","2018-03-29","0.0","0.0","152.0",,"5.6","0.0","0.6"
"USC00434290","JOHNSON 2 N, VT US","2018-03-30","18.3","0.0","25.0",,"9.4","0.0","5.0"
